DEPARTURES_PERFORMED,PASSENGERS,DISTANCE,UNIQUE_CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH
1.00,57.00,456.00,GL,15043,SUS,11433,DTW,3
1.00,57.00,457.00,XJ,11433,DTW,10693,BNA,10
1.00,57.00,459.00,G4,10590,IFP,14893,SMF,3
1.00,57.00,459.00,G4,14893,SMF,10590,IFP,3
1.00,57.00,462.00,WN,15016,STL,13851,OKC,1
1.00,57.00,473.00,MQ,13930,ORD,10792,BUF,3
1.00,57.00,478.00,OH (1),12953,LGA,11066,CMH,11
1.00,57.00,479.00,QX,14487,RDD,14747,SEA,6
1.00,57.00,479.00,QX,14893,SMF,14057,PDX,7
1.00,57.00,483.00,AA,10397,ATL,15016,STL,2
1.00,57.00,483.00,OO,11292,DEN,11775,FSD,5
1.00,57.00,486.00,0JQ,11973,GPT,13204,MCO,9
1.00,57.00,488.00,YX,11057,CLT,14193,PNS,4
1.00,57.00,501.00,DL,11433,DTW,14492,RDU,2
1.00,57.00,507.00,OH (1),14100,PHL,11193,CVG,10
1.00,57.00,512.00,OH (1),11057,CLT,13244,MEM,10
1.00,57.00,516.00,EV,13931,ORF,10397,ATL,12
1.00,57.00,521.00,OO,14869,SLC,14252,PSC,12
1.00,57.00,530.00,S5,11292,DEN,14960,SPS,9
1.00,57.00,532.00,OO,14893,SMF,14869,SLC,12
1.00,57.00,533.00,GL,10397,ATL,12264,IAD,7
1.00,57.00,542.00,MQ,12278,ICT,10140,ABQ,11
1.00,57.00,546.00,OO,11884,GEG,14869,SLC,11
1.00,57.00,547.00,DL,10397,ATL,11278,DCA,8
1.00,57.00,547.00,S5,10397,ATL,11278,DCA,9
1.00,57.00,548.00,DL,10529,BDL,11433,DTW,2
1.00,57.00,551.00,GL,12891,LAW,15374,TUP,3
1.00,57.00,569.00,OH (1),11193,CVG,11618,EWR,7
1.00,57.00,573.00,MQ,14100,PHL,11986,GRR,10
1.00,57.00,578.00,YX,13495,MSY,11996,GSP,7
1.00,57.00,585.00,OO,14831,SJC,14869,SLC,11
1.00,57.00,588.00,MQ,13930,ORD,12278,ICT,11
1.00,57.00,592.00,OO,11109,COS,11298,DFW,12
1.00,57.00,594.00,DL,11433,DTW,10397,ATL,7
1.00,57.00,594.00,S5,13930,ORD,13230,MDT,10
1.00,57.00,595.00,CO,14112,PIE,14492,RDU,4
1.00,57.00,599.00,UA,14771,SFO,14869,SLC,5
1.00,57.00,603.00,DL,13487,MSP,14730,SDF,11
1.00,57.00,605.00,MQ,11618,EWR,11986,GRR,12
1.00,57.00,606.00,OO,10397,ATL,13930,ORD,10
1.00,57.00,607.00,EV,15370,TUL,10980,CHA,10
1.00,57.00,609.00,G4,14574,ROA,15502,UTM,6
1.00,57.00,610.00,XJ,11433,DTW,13244,MEM,2
1.00,57.00,614.00,OH (1),11193,CVG,12451,JAX,1
1.00,57.00,622.00,G4,11986,GRR,15502,UTM,8
1.00,57.00,622.00,G4,15502,UTM,11986,GRR,8
1.00,57.00,626.00,AS,14709,SCC,10299,ANC,8
1.00,57.00,629.00,EV,12197,HPN,11996,GSP,6
1.00,57.00,629.00,OH (1),11433,DTW,13198,MCI,9
1.00,57.00,634.00,GL,13342,MKE,11278,DCA,7
1.00,57.00,636.00,DL,11433,DTW,13577,MYR,6
1.00,57.00,636.00,EV,13577,MYR,11433,DTW,9
1.00,57.00,646.00,09Q,13796,OAK,14107,PHX,8
1.00,57.00,654.00,OH (1),13930,ORD,10135,ABE,7
1.00,57.00,654.00,OO,13851,OKC,11921,GJT,5
1.00,57.00,657.00,DL,10693,BNA,12266,IAH,1
1.00,57.00,659.00,OH (1),12953,LGA,12339,IND,5
1.00,57.00,668.00,CP (2),14321,PWM,11433,DTW,10
1.00,57.00,669.00,AA,13342,MKE,10397,ATL,9
1.00,57.00,671.00,AS,14747,SEA,13796,OAK,9
1.00,57.00,675.00,YX,10693,BNA,14100,PHL,10
1.00,57.00,681.00,CO,13341,MKC,10397,ATL,6
1.00,57.00,689.00,CO,12266,IAH,10397,ATL,4
1.00,57.00,692.00,EV,10397,ATL,13198,MCI,11
1.00,57.00,692.00,FL,13198,MCI,10397,ATL,11
1.00,57.00,695.00,DL,13487,MSP,13851,OKC,7
1.00,57.00,696.00,OO,12264,IAD,15016,STL,6
1.00,57.00,696.00,SY,14831,SJC,14747,SEA,9
1.00,57.00,701.00,09Q,12889,LAS,10849,BZN,6
1.00,57.00,717.00,WN,15304,TPA,13931,ORF,1
1.00,57.00,723.00,G4,12390,ISO,15502,UTM,10
1.00,57.00,738.00,DL,12953,LGA,13342,MKE,5
1.00,57.00,738.00,DL,13342,MKE,12953,LGA,6
1.00,57.00,738.00,OH (1),13342,MKE,12953,LGA,12
1.00,57.00,739.00,SY,13487,MSP,14288,PUB,10
1.00,57.00,739.00,SY,14288,PUB,13487,MSP,10
1.00,57.00,742.00,US,14100,PHL,12451,JAX,5
1.00,57.00,742.00,US,14100,PHL,12451,JAX,12
1.00,57.00,745.00,9E,10397,ATL,11618,EWR,10
1.00,57.00,761.00,DL,12953,LGA,10397,ATL,7
1.00,57.00,771.00,OO,11292,DEN,12992,LIT,11
1.00,57.00,772.00,G4,12264,IAD,15502,UTM,7
1.00,57.00,772.00,G4,15502,UTM,12264,IAD,7
1.00,57.00,772.00,G4,15502,UTM,12264,IAD,9
1.00,57.00,773.00,OO,13367,MLI,11109,COS,6
1.00,57.00,773.00,YX,13198,MCI,14122,PIT,3
1.00,57.00,774.00,OO,15016,STL,11109,COS,6
1.00,57.00,777.00,XJ,11433,DTW,12448,JAN,12
1.00,57.00,784.00,EV,10397,ATL,15070,SWF,12
1.00,57.00,787.00,OH (1),13244,MEM,10821,BWI,8
1.00,57.00,793.00,OH (1),10397,ATL,15096,SYR,7
1.00,57.00,812.00,DL,11193,CVG,11298,DFW,8
1.00,57.00,814.00,DL,15304,TPA,11278,DCA,10
1.00,57.00,824.00,SY,11898,GFK,14113,PIH,1
1.00,57.00,834.00,CP (2),12953,LGA,12451,JAX,11
1.00,57.00,849.00,YV,14307,PVD,13930,ORD,8
1.00,57.00,853.00,CO,11298,DFW,13342,MKE,6
1.00,57.00,853.00,F9,11298,DFW,13342,MKE,11
1.00,57.00,866.00,OH (1),10599,BHM,12953,LGA,6
1.00,57.00,871.00,CO,11193,CVG,12266,IAH,5
1.00,57.00,872.00,XJ,13244,MEM,11292,DEN,7
1.00,57.00,876.00,G4,10590,IFP,10136,ABI,12
1.00,57.00,879.00,GL,11259,DAL,14107,PHX,1
1.00,57.00,880.00,SY,13487,MSP,11921,GJT,11
1.00,57.00,892.00,OH (1),15016,STL,12478,JFK,6
1.00,57.00,901.00,DL,12264,IAD,11697,FLL,8
1.00,57.00,919.00,DL,14635,RSW,10821,BWI,4
1.00,57.00,930.00,US,11057,CLT,13487,MSP,10
1.00,57.00,930.00,XJ,11057,CLT,13487,MSP,9
1.00,57.00,937.00,09Q,13232,MDW,12191,HOU,5
1.00,57.00,957.00,WN,11292,DEN,13796,OAK,9
1.00,57.00,969.00,YX,11278,DCA,13495,MSY,10
1.00,57.00,980.00,OO,14100,PHL,13487,MSP,12
1.00,57.00,984.00,CO,13342,MKE,12266,IAH,9
1.00,57.00,1020.00,DL,12953,LGA,13487,MSP,1
1.00,57.00,1027.00,OO,14730,SDF,11109,COS,5
1.00,57.00,1028.00,DL,12478,JFK,13487,MSP,9
1.00,57.00,1034.00,OO,12266,IAH,13487,MSP,10
1.00,57.00,1034.00,OO,12266,IAH,13487,MSP,12
1.00,57.00,1037.00,U7,14107,PHX,13871,OMA,6
1.00,57.00,1038.00,YX,14100,PHL,13198,MCI,2
1.00,57.00,1040.00,DL,13487,MSP,13495,MSY,12
1.00,57.00,1045.00,GL,13303,MIA,14843,SJU,4
1.00,57.00,1077.00,YX,14112,PIE,13342,MKE,12
1.00,57.00,1085.00,OO,14869,SLC,10423,AUS,2
1.00,57.00,1121.00,DL,13204,MCO,10721,BOS,1
1.00,57.00,1124.00,CO,10721,BOS,13487,MSP,6
1.00,57.00,1129.00,WN,14679,SAN,14683,SAT,1
1.00,57.00,1157.00,YX,12266,IAH,14524,RIC,2
1.00,57.00,1167.00,CO,11618,EWR,13495,MSY,5
1.00,57.00,1171.00,DL,11298,DFW,14679,SAN,6
1.00,57.00,1201.00,GL,12191,HOU,12264,IAD,6
1.00,57.00,1225.00,YV,14683,SAT,14492,RDU,7
1.00,57.00,1249.00,DL,13930,ORD,14869,SLC,9
1.00,57.00,1258.00,09Q,13303,MIA,10540,BED,4
1.00,57.00,1258.00,WN,13232,MDW,14869,SLC,10
1.00,57.00,1262.00,AA,15016,STL,14107,PHX,4
1.00,57.00,1271.00,OO,11267,DAY,13502,MTJ,7
1.00,57.00,1277.00,YV,14683,SAT,14122,PIT,8
1.00,57.00,1335.00,G7,14683,SAT,14524,RIC,7
1.00,57.00,1337.00,WN,14570,RNO,13198,MCI,11
1.00,57.00,1362.00,G7,12264,IAD,14683,SAT,11
1.00,57.00,1400.00,G4,12889,LAS,15502,UTM,7
1.00,57.00,1416.00,CO,12953,LGA,12266,IAH,8
1.00,57.00,1460.00,09Q,14107,PHX,13342,MKE,8
1.00,57.00,1477.00,WN,14831,SJC,10423,AUS,11
1.00,57.00,1557.00,DL,11292,DEN,14100,PHL,9
1.00,57.00,1578.00,09Q,13487,MSP,13796,OAK,9
1.00,57.00,1628.00,UA,10140,ABQ,12264,IAD,2
1.00,57.00,1642.00,DL,12191,HOU,13796,OAK,6
1.00,57.00,1733.00,CO,10559,BFI,13232,MDW,7
1.00,57.00,1736.00,CO,15016,STL,14771,SFO,5
1.00,57.00,1756.00,DL,12892,LAX,13342,MKE,8
1.00,57.00,1786.00,WN,12451,JAX,14107,PHX,2
1.00,57.00,1820.00,SI,10615,BIF,10135,ABE,6
1.00,57.00,1960.00,DL,14908,SNA,14275,PTK,4
1.00,57.00,2025.00,DL,14747,SEA,10647,BKL,8
1.00,57.00,2377.00,G4,10590,IFP,10721,BOS,2
1.00,57.00,2537.00,AS,14057,PDX,10721,BOS,1
1.00,57.00,2573.00,DL,14908,SNA,14307,PVD,9
1.00,58.00,0.00,YX,13342,MKE,13342,MKE,1
1.00,58.00,0.00,YX,14100,PHL,14100,PHL,10
1.00,58.00,51.00,SLQ,13933,ORH,13296,MHT,7
1.00,58.00,61.00,SY,15008,STC,13487,MSP,4
1.00,58.00,67.00,G7,14492,RDU,11995,GSO,12
1.00,58.00,75.00,AA,13931,ORF,14524,RIC,2
1.00,58.00,75.00,G4,11641,FAY,12323,ILM,11
1.00,58.00,87.00,G4,10561,BFL,14905,SMX,10
1.00,58.00,95.00,FCQ,10868,CAE,10994,CHS,7
1.00,58.00,95.00,FCQ,10994,CHS,10868,CAE,7
1.00,58.00,95.00,OH (1),11433,DTW,11042,CLE,7
1.00,58.00,95.00,YX,10994,CHS,10868,CAE,4
1.00,58.00,99.00,YV,14524,RIC,12264,IAD,12
1.00,58.00,110.00,AC,15304,TPA,14635,RSW,7
1.00,58.00,110.00,B6,15304,TPA,14635,RSW,6
1.00,58.00,111.00,UA,15370,TUL,13851,OKC,2
1.00,58.00,113.00,YX,12888,LAR,11292,DEN,11
1.00,58.00,120.00,CP (2),11433,DTW,11986,GRR,6
1.00,58.00,129.00,G4,14831,SJC,11638,FAT,11
1.00,58.00,130.00,G7,14108,PIA,13930,ORD,7
1.00,58.00,133.00,OH (1),11433,DTW,10874,CAK,5
1.00,58.00,133.00,SY,14635,RSW,13204,MCO,1
1.00,58.00,134.00,S5,10599,BHM,10397,ATL,4
1.00,58.00,136.00,OH (1),11823,FWA,11193,CVG,6
1.00,58.00,136.00,WN,12953,LGA,10257,ALB,8
1.00,58.00,136.00,XP,14761,SFB,14082,PGD,3
1.00,58.00,137.00,YV,13930,ORD,11986,GRR,8
1.00,58.00,139.00,AA,13367,MLI,13930,ORD,7
1.00,58.00,145.00,EV,11697,FLL,11624,EYW,7
1.00,58.00,152.00,EV,10397,ATL,15412,TYS,7
1.00,58.00,152.00,EV,15412,TYS,10397,ATL,5
1.00,58.00,152.00,OO,10693,BNA,15412,TYS,3
1.00,58.00,169.00,9L,11618,EWR,10821,BWI,5
1.00,58.00,169.00,DL,13342,MKE,15380,TVC,6
1.00,58.00,178.00,DL,13204,MCO,11697,FLL,4
1.00,58.00,183.00,AC,12264,IAD,14122,PIT,4
1.00,58.00,185.00,YX,11057,CLT,12323,ILM,8
1.00,58.00,187.00,OH (1),12478,JFK,10721,BOS,5
1.00,58.00,189.00,G4,10590,IFP,13891,ONT,1
1.00,58.00,191.00,EV,10868,CAE,10397,ATL,11
1.00,58.00,191.00,OO,14698,SBP,14771,SFO,2
1.00,58.00,197.00,DL,13487,MSP,11775,FSD,7
1.00,58.00,201.00,XJ,14122,PIT,11433,DTW,6
1.00,58.00,209.00,OO,11638,FAT,12892,LAX,6
1.00,58.00,211.00,OO,13244,MEM,10599,BHM,4
1.00,58.00,212.00,SY,13487,MSP,11274,DBQ,2
1.00,58.00,213.00,CP (2),12478,JFK,11278,DCA,8
1.00,58.00,213.00,G7,12264,IAD,11618,EWR,9
1.00,58.00,215.00,OW,12891,LAW,10155,ACT,5
1.00,58.00,215.00,S5,10397,ATL,14685,SAV,10
1.00,58.00,228.00,DL,12264,IAD,12478,JFK,5
1.00,58.00,228.00,OH (1),12264,IAD,12478,JFK,5
1.00,58.00,228.00,QX,14747,SEA,14489,RDM,6
1.00,58.00,228.00,SY,13487,MSP,13485,MSN,5
1.00,58.00,235.00,DL,13930,ORD,11433,DTW,2
1.00,58.00,237.00,AA,15370,TUL,11298,DFW,8
1.00,58.00,239.00,G4,13577,MYR,10431,AVL,6
1.00,58.00,240.00,G7,13930,ORD,11267,DAY,5
1.00,58.00,252.00,DL,11977,GRB,13487,MSP,12
1.00,58.00,254.00,G4,10561,BFL,10590,IFP,5
1.00,58.00,254.00,WN,14730,SDF,15016,STL,2
1.00,58.00,256.00,OH (1),15016,STL,13244,MEM,11
1.00,58.00,256.00,US,12889,LAS,14107,PHX,10
1.00,58.00,258.00,AA,15016,STL,13930,ORD,7
1.00,58.00,258.00,CO,15016,STL,13930,ORD,4
1.00,58.00,264.00,B6,14576,ROC,12478,JFK,5
1.00,58.00,265.00,G4,11577,ERI,10135,ABE,2
1.00,58.00,267.00,AA,13198,MCI,13367,MLI,7
1.00,58.00,267.00,DL,14122,PIT,14100,PHL,7
1.00,58.00,271.00,AA,10693,BNA,15016,STL,8
1.00,58.00,276.00,OW,14842,SJT,10279,AMA,4
1.00,58.00,277.00,WN,13158,MAF,14683,SAT,2
1.00,58.00,279.00,US,10792,BUF,14100,PHL,4
1.00,58.00,282.00,0JQ,13487,MSP,13871,OMA,9
1.00,58.00,282.00,MQ,11298,DFW,12896,LBB,2
1.00,58.00,288.00,GL,12264,IAD,11042,CLE,6
1.00,58.00,292.00,YX,12953,LGA,14524,RIC,1
1.00,58.00,297.00,YX,13342,MKE,13487,MSP,2
1.00,58.00,298.00,G4,11905,GGG,15502,UTM,11
1.00,58.00,301.00,OH (1),12478,JFK,10792,BUF,12
1.00,58.00,304.00,OW,11298,DFW,12992,LIT,9
1.00,58.00,304.00,YV,14107,PHX,14679,SAN,1
1.00,58.00,307.00,DL,11042,CLE,13232,MDW,9
1.00,58.00,307.00,YX,15016,STL,11193,CVG,3
1.00,58.00,310.00,DL,10647,BKL,10821,BWI,8
1.00,58.00,316.00,U5,11042,CLE,13930,ORD,8
1.00,58.00,317.00,CO,15016,STL,13342,MKE,8
1.00,58.00,317.00,EV,10397,ATL,13577,MYR,6
1.00,58.00,318.00,OH (1),13342,MKE,11193,CVG,10
1.00,58.00,319.00,CO,11618,EWR,14122,PIT,2
1.00,58.00,322.00,AA,11278,DCA,11066,CMH,3
1.00,58.00,325.00,S5,14122,PIT,12339,IND,7
1.00,58.00,328.00,SLQ,14574,ROA,10158,ACY,12
1.00,58.00,330.00,OH (1),11193,CVG,11995,GSO,4
1.00,58.00,332.00,WN,13158,MAF,10140,ABQ,3
1.00,58.00,335.00,G4,14905,SMX,10590,IFP,11
1.00,58.00,336.00,YX,14730,SDF,11057,CLT,11
1.00,58.00,346.00,QX,12892,LAX,14237,PRC,7
1.00,58.00,346.00,YX,11057,CLT,11066,CMH,9
1.00,58.00,349.00,L3,10140,ABQ,11292,DEN,7
1.00,58.00,349.00,MQ,13495,MSY,13244,MEM,2
1.00,58.00,352.00,WN,11140,CRP,11259,DAL,8
1.00,58.00,366.00,OH (1),10397,ATL,11252,DAB,4
1.00,58.00,368.00,DL,14869,SLC,12889,LAS,11
1.00,58.00,368.00,XJ,14869,SLC,12889,LAS,6
1.00,58.00,369.00,09Q,10800,BUR,14107,PHX,8
1.00,58.00,370.00,UA,14107,PHX,12892,LAX,7
1.00,58.00,371.00,DL,13796,OAK,14908,SNA,4
1.00,58.00,373.00,OH (1),10397,ATL,11193,CVG,12
1.00,58.00,383.00,G7,12264,IAD,11433,DTW,10
1.00,58.00,383.00,YV,12264,IAD,11433,DTW,9
1.00,58.00,383.00,YV,12264,IAD,11996,GSP,8
1.00,58.00,388.00,YV,12264,IAD,11193,CVG,6
1.00,58.00,390.00,OH (1),11193,CVG,14492,RDU,9
1.00,58.00,392.00,EV,13198,MCI,13244,MEM,11
1.00,58.00,393.00,DL,13198,MCI,13487,MSP,9
1.00,58.00,393.00,OH (1),13198,MCI,13487,MSP,12
1.00,58.00,403.00,OH (1),13244,MEM,11193,CVG,5
1.00,58.00,403.00,S5,13198,MCI,13930,ORD,3
1.00,58.00,405.00,CO,13232,MDW,13198,MCI,9
1.00,58.00,405.00,DL,11278,DCA,11433,DTW,4
1.00,58.00,407.00,WN,13796,OAK,12889,LAS,12
1.00,58.00,408.00,DL,10821,BWI,11433,DTW,4
1.00,58.00,408.00,OH (1),11433,DTW,10821,BWI,12
1.00,58.00,409.00,AA,13930,ORD,10693,BNA,8
1.00,58.00,410.00,AA,11066,CMH,15016,STL,3
1.00,58.00,411.00,S5,11278,DCA,11193,CVG,5
1.00,58.00,412.00,OO,14122,PIT,13930,ORD,9
1.00,58.00,414.00,0JQ,15502,UTM,12339,IND,4
1.00,58.00,414.00,OO,14771,SFO,12889,LAS,12
1.00,58.00,416.00,CO,14492,RDU,11618,EWR,12
1.00,58.00,417.00,DL,10647,BKL,12478,JFK,6
1.00,58.00,419.00,WN,13851,OKC,12191,HOU,10
1.00,58.00,422.00,WN,14570,RNO,14869,SLC,5
1.00,58.00,423.00,OO,13029,LNK,11292,DEN,2
1.00,58.00,428.00,US,12339,IND,11057,CLT,2
1.00,58.00,432.00,EV,13851,OKC,13244,MEM,10
1.00,58.00,437.00,QX,14893,SMF,10713,BOI,12
1.00,58.00,443.00,S5,13360,MLB,10397,ATL,10
1.00,58.00,444.00,WN,14057,PDX,14570,RNO,2
1.00,58.00,444.00,XP,14683,SAT,10781,BTR,11
1.00,58.00,451.00,WN,12892,LAX,15376,TUS,9
1.00,58.00,458.00,WN,12206,HRL,11259,DAL,5
1.00,58.00,462.00,YX,14122,PIT,10693,BNA,1
1.00,58.00,472.00,MQ,13871,OMA,11292,DEN,12
1.00,58.00,476.00,MQ,13502,MTJ,12896,LBB,6
1.00,58.00,477.00,G7,15096,SYR,11986,GRR,3
1.00,58.00,489.00,G4,10208,AGS,15502,UTM,3
1.00,58.00,490.00,DL,14457,RAP,13487,MSP,10
1.00,58.00,490.00,XJ,13244,MEM,11423,DSM,12
1.00,58.00,491.00,MQ,13244,MEM,13930,ORD,2
1.00,58.00,491.00,OH (1),13244,MEM,13930,ORD,11
1.00,58.00,493.00,U7,12264,IAD,10683,BMG,4
1.00,58.00,494.00,G7,12264,IAD,14321,PWM,5
1.00,58.00,496.00,WN,11540,ELP,14683,SAT,8
1.00,58.00,500.00,EV,11057,CLT,11433,DTW,6
1.00,58.00,501.00,DL,12953,LGA,11433,DTW,7
1.00,58.00,507.00,YX,11193,CVG,14100,PHL,3
1.00,58.00,508.00,S5,12478,JFK,11433,DTW,9
1.00,58.00,508.00,YX,12278,ICT,12888,LAR,11
1.00,58.00,510.00,G4,13232,MDW,15502,UTM,11
1.00,58.00,514.00,AA,12278,ICT,10423,AUS,9
1.00,58.00,517.00,EV,11042,CLE,10868,CAE,11
1.00,58.00,528.00,EV,10397,ATL,10874,CAK,7
1.00,58.00,528.00,EV,10397,ATL,10874,CAK,9
1.00,58.00,528.00,MQ,13930,ORD,14576,ROC,7
1.00,58.00,528.00,OH (1),13487,MSP,11433,DTW,7
1.00,58.00,528.00,S5,11433,DTW,13487,MSP,12
1.00,58.00,532.00,OO,11648,FCA,14869,SLC,4
1.00,58.00,533.00,DL,10397,ATL,12264,IAD,5
1.00,58.00,533.00,L3,13198,MCI,11292,DEN,11
1.00,58.00,548.00,XJ,11433,DTW,10529,BDL,9
1.00,58.00,554.00,EV,11042,CLE,10397,ATL,4
1.00,58.00,554.00,OH (1),11042,CLE,10397,ATL,8
1.00,58.00,568.00,G7,13851,OKC,13367,MLI,6
1.00,58.00,574.00,OH (1),11267,DAY,13487,MSP,5
1.00,58.00,577.00,UA,11996,GSP,13930,ORD,1
1.00,58.00,577.00,UA,13930,ORD,11996,GSP,1
1.00,58.00,581.00,EV,10397,ATL,11697,FLL,7
1.00,58.00,585.00,OO,14869,SLC,14831,SJC,5
1.00,58.00,588.00,DL,14908,SNA,14869,SLC,5
1.00,58.00,589.00,OO,14869,SLC,13796,OAK,1
1.00,58.00,589.00,XJ,12478,JFK,11193,CVG,8
1.00,58.00,594.00,DL,11433,DTW,10397,ATL,6
1.00,58.00,596.00,OH (1),13487,MSP,11193,CVG,10
1.00,58.00,603.00,YX,15096,SYR,11057,CLT,10
1.00,58.00,609.00,DL,11433,DTW,13296,MHT,12
1.00,58.00,610.00,DL,11433,DTW,13244,MEM,8
1.00,58.00,614.00,OH (1),12451,JAX,11193,CVG,7
1.00,58.00,615.00,G7,11995,GSO,14108,PIA,7
1.00,58.00,619.00,OO,11603,EUG,14869,SLC,7
1.00,58.00,622.00,DL,13487,MSP,11042,CLE,9
1.00,58.00,629.00,DL,11433,DTW,13198,MCI,5
1.00,58.00,629.00,OH (1),11433,DTW,13198,MCI,6
1.00,58.00,634.00,CO,13198,MCI,14275,PTK,9
1.00,58.00,634.00,YX,11278,DCA,12451,JAX,7
1.00,58.00,634.00,YX,13342,MKE,11278,DCA,6
1.00,58.00,639.00,U7,10792,BUF,13577,MYR,2
1.00,58.00,640.00,EV,10397,ATL,11986,GRR,7
1.00,58.00,640.00,OH (1),11986,GRR,10397,ATL,12
1.00,58.00,641.00,F9,11292,DEN,11298,DFW,2
1.00,58.00,647.00,G7,13930,ORD,14492,RDU,12
1.00,58.00,649.00,YX,10713,BOI,11292,DEN,4
1.00,58.00,651.00,DL,11433,DTW,13871,OMA,1
1.00,58.00,667.00,US,14635,RSW,14492,RDU,8
1.00,58.00,668.00,S5,12266,IAH,15016,STL,2
1.00,58.00,678.00,G4,11668,FFO,14009,PAM,12
1.00,58.00,685.00,MQ,11003,CID,11298,DFW,9
1.00,58.00,689.00,CO,10397,ATL,12266,IAH,5
1.00,58.00,689.00,CO,12266,IAH,10397,ATL,7
1.00,58.00,689.00,OH (1),10397,ATL,12266,IAH,9
1.00,58.00,693.00,YV,13930,ORD,13851,OKC,5
1.00,58.00,695.00,OH (1),13851,OKC,13487,MSP,8
1.00,58.00,696.00,S5,12264,IAD,15016,STL,1
1.00,58.00,699.00,DL,11278,DCA,11953,GNV,9
1.00,58.00,699.00,DL,11953,GNV,11278,DCA,9
1.00,58.00,700.00,XJ,11193,CVG,13495,MSY,6
1.00,58.00,719.00,YV,11618,EWR,13930,ORD,8
1.00,58.00,722.00,OH (1),14685,SAV,12953,LGA,4
1.00,58.00,725.00,U7,11618,EWR,13342,MKE,2
1.00,58.00,737.00,YX,11057,CLT,13296,MHT,4
1.00,58.00,738.00,UA,12953,LGA,13342,MKE,4
1.00,58.00,742.00,US,14100,PHL,12451,JAX,10
1.00,58.00,748.00,CP (2),11618,EWR,10693,BNA,2
1.00,58.00,748.00,OO,10620,BIL,13487,MSP,10
1.00,58.00,751.00,EV,14307,PVD,11996,GSP,8
1.00,58.00,752.00,G7,11292,DEN,13367,MLI,5
1.00,58.00,752.00,OO,11648,FCA,11292,DEN,5
1.00,58.00,752.00,S5,11292,DEN,13367,MLI,1
1.00,58.00,759.00,OO,14771,SFO,11921,GJT,4
1.00,58.00,760.00,OH (1),12478,JFK,10397,ATL,6
1.00,58.00,760.00,OO,10994,CHS,13930,ORD,7
1.00,58.00,765.00,EV,10397,ATL,10408,ATW,11
1.00,58.00,780.00,S5,10397,ATL,12197,HPN,10
1.00,58.00,783.00,DL,13487,MSP,14576,ROC,9
1.00,58.00,784.00,SI,15057,SVN,14783,SGF,2
1.00,58.00,794.00,G7,14683,SAT,11292,DEN,11
1.00,58.00,801.00,S5,11423,DSM,11921,GJT,8
1.00,58.00,813.00,SY,11298,DFW,15376,TUS,4
1.00,58.00,813.00,SY,15376,TUS,11298,DFW,4
1.00,58.00,821.00,OH (1),10397,ATL,13871,OMA,10
1.00,58.00,824.00,S5,13495,MSY,11003,CID,7
1.00,58.00,834.00,QX,14057,PDX,12892,LAX,8
1.00,58.00,850.00,DL,14112,PIE,10821,BWI,8
1.00,58.00,866.00,AS,14747,SEA,12889,LAS,12
1.00,58.00,871.00,OH (1),11193,CVG,12266,IAH,11
1.00,58.00,874.00,EV,13244,MEM,14100,PHL,9
1.00,58.00,900.00,EV,11433,DTW,13851,OKC,10
1.00,58.00,906.00,DL,13487,MSP,10397,ATL,1
1.00,58.00,906.00,DL,13487,MSP,10397,ATL,10
1.00,58.00,908.00,G4,11648,FCA,10590,IFP,11
1.00,58.00,919.00,G4,10590,IFP,14960,SPS,12
1.00,58.00,931.00,DL,13487,MSP,11278,DCA,12
1.00,58.00,946.00,EV,13244,MEM,11618,EWR,10
1.00,58.00,970.00,OH (1),13487,MSP,14524,RIC,9
1.00,58.00,981.00,OH (1),14492,RDU,13487,MSP,6
1.00,58.00,981.00,S5,13487,MSP,14492,RDU,7
1.00,58.00,983.00,09Q,14107,PHX,13029,LNK,7
1.00,58.00,994.00,GL,11697,FLL,14122,PIT,9
1.00,58.00,998.00,S5,11986,GRR,11233,CYS,6
1.00,58.00,1006.00,OO,10693,BNA,11109,COS,4
1.00,58.00,1013.00,OO,11292,DEN,10693,BNA,7
1.00,58.00,1027.00,EV,10397,ATL,14321,PWM,11
1.00,58.00,1028.00,OH (1),13487,MSP,12478,JFK,9
1.00,58.00,1061.00,OO,11292,DEN,12884,LAN,7
1.00,58.00,1076.00,CO,11433,DTW,12266,IAH,11
1.00,58.00,1085.00,DL,11433,DTW,14635,RSW,11
1.00,58.00,1098.00,B6,11697,FLL,12197,HPN,7
1.00,58.00,1107.00,CO,13198,MCI,12953,LGA,7
1.00,58.00,1107.00,OH (1),12953,LGA,13198,MCI,3
1.00,58.00,1116.00,XJ,14307,PVD,13487,MSP,12
1.00,58.00,1136.00,S5,12264,IAD,13851,OKC,3
1.00,58.00,1142.00,OO,10713,BOI,13487,MSP,7
1.00,58.00,1156.00,OO,15016,STL,14869,SLC,7
1.00,58.00,1165.00,G4,13296,MHT,15502,UTM,1
1.00,58.00,1167.00,CO,11618,EWR,13495,MSY,8
1.00,58.00,1183.00,OO,11648,FCA,11003,CID,8
1.00,58.00,1195.00,XJ,12266,IAH,14869,SLC,5
1.00,58.00,1205.00,DL,14908,SNA,11298,DFW,5
1.00,58.00,1258.00,WN,13232,MDW,14869,SLC,10
1.00,58.00,1262.00,AA,14107,PHX,15016,STL,6
1.00,58.00,1315.00,U7,11697,FLL,13290,MHK,12
